"Domain.Code","Domain","Area.Code..FAO.","Area","Element.Code","Element","Item.Code","Item","Year.Code","Year","Unit","Value","Flag","Flag.Description"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",288.4847,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",299.8255,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",314.8459,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",331.1915,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",348.4149,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",363.6329,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",400.2421,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",461.0268,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",537.9014,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",543.2899,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",548.2831,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",554.5958,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",562.943,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",569.1337,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",576.5102,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",584.433,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",594.466,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",612.4276,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",637.9052,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",653.9137,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",654.6113,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2017,2017,"1000 ha",656.1459,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2018,2018,"1000 ha",657.6979,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2019,2019,"1000 ha",658.9883,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",1992,1992,"1000 ha",7515.7529,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",1993,1993,"1000 ha",7516.5295,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",1994,1994,"1000 ha",7517.52,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",1995,1995,"1000 ha",7511.3518,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",1996,1996,"1000 ha",7505.6238,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",1997,1997,"1000 ha",7492.5729,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",1998,1998,"1000 ha",7487.0181,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",1999,1999,"1000 ha",7521.5149,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2000,2000,"1000 ha",7520.0985,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2001,2001,"1000 ha",7561.7893,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2002,2002,"1000 ha",7583.5944,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2003,2003,"1000 ha",7643.1553,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2004,2004,"1000 ha",7681.7377,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2005,2005,"1000 ha",7697.6528,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2006,2006,"1000 ha",7717.487,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2007,2007,"1000 ha",7733.8384,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2008,2008,"1000 ha",7759.3835,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2009,2009,"1000 ha",7768.4933,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2010,2010,"1000 ha",7771.6214,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",7777.3474,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",7774.9146,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",7774.1624,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",7775.478,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",7778.4147,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",7778.5608,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2017,2017,"1000 ha",7767.4784,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2018,2018,"1000 ha",7745.1122,"FC","Calculated data"
"LC","Land Cover",183,"Romania",5008,"Area from CCI_LC",6974,"Tree-covered areas",2019,2019,"1000 ha",7725.7276,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1993,1993,"1000 ha",81.9318,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1994,1994,"1000 ha",83.4199,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1995,1995,"1000 ha",85.559,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",87.6574,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",90.5813,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",94.8595,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",98.9168,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",103.1311,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",107.8047,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",117.3493,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",131.7477,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",146.8843,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",146.9598,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",147.0528,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",147.14,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",148.198,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",148.227,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",148.2445,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",148.2677,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",148.4944,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",148.5061,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",148.5526,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",148.5991,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",148.7153,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2017,2017,"1000 ha",148.8955,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2018,2018,"1000 ha",149.035,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2019,2019,"1000 ha",149.2268,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1993,1993,"1000 ha",2286.4979,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1994,1994,"1000 ha",2286.6568,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1995,1995,"1000 ha",2295.0742,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1996,1996,"1000 ha",2296.4077,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1997,1997,"1000 ha",2293.7082,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1998,1998,"1000 ha",2291.1164,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1999,1999,"1000 ha",2291.0339,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2000,2000,"1000 ha",2291.0114,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2001,2001,"1000 ha",2290.5669,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2002,2002,"1000 ha",2291.2385,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2003,2003,"1000 ha",2298.5208,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2004,2004,"1000 ha",2298.3146,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2005,2005,"1000 ha",2294.4987,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2006,2006,"1000 ha",2297.5233,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2007,2007,"1000 ha",2298.2526,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2008,2008,"1000 ha",2297.4086,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2009,2009,"1000 ha",2296.4201,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2010,2010,"1000 ha",2294.4266,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",2291.8841,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",2289.2528,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",2285.8318,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",2278.6006,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",2278.6022,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",2279.2482,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2017,2017,"1000 ha",2276.4015,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2018,2018,"1000 ha",2266.9494,"FC","Calculated data"
"LC","Land Cover",199,"Slovakia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2019,2019,"1000 ha",2263.6256,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1992,1992,"1000 ha",15.9097,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1993,1993,"1000 ha",16.1132,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1994,1994,"1000 ha",16.3573,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1995,1995,"1000 ha",16.7002,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",17.0374,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",17.4094,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",17.8802,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",18.3685,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",18.8277,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",20.0775,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",22.5305,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",25.6636,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2004,2004,"1000 ha",29.3257,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2005,2005,"1000 ha",29.5582,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2006,2006,"1000 ha",29.6745,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2007,2007,"1000 ha",29.7559,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2008,2008,"1000 ha",30.0407,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2009,2009,"1000 ha",30.1395,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2010,2010,"1000 ha",30.2151,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2011,2011,"1000 ha",30.2732,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2012,2012,"1000 ha",30.3313,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2013,2013,"1000 ha",30.3836,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2014,2014,"1000 ha",30.436,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2015,2015,"1000 ha",30.5173,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2016,2016,"1000 ha",30.6103,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2017,2017,"1000 ha",30.6336,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2018,2018,"1000 ha",30.6568,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2019,2019,"1000 ha",30.7208,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1992,1992,"1000 ha",1341.369,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1993,1993,"1000 ha",1341.3752,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1994,1994,"1000 ha",1341.3888,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1995,1995,"1000 ha",1343.0803,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1996,1996,"1000 ha",1342.1654,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1997,1997,"1000 ha",1341.264,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1998,1998,"1000 ha",1333.0691,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",1999,1999,"1000 ha",1314.4429,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2000,2000,"1000 ha",1296.1704,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2001,2001,"1000 ha",1292.2685,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2002,2002,"1000 ha",1288.3592,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2003,2003,"1000 ha",1286.8188,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2004,2004,"1000 ha",1282.4731,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2005,2005,"1000 ha",1282.2061,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2006,2006,"1000 ha",1282.3092,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2007,2007,"1000 ha",1282.6707,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2008,2008,"1000 ha",1281.1819,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2009,2009,"1000 ha",1278.2456,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2010,2010,"1000 ha",1264.5669,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2011,2011,"1000 ha",1263.5725,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2012,2012,"1000 ha",1256.4332,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2013,2013,"1000 ha",1253.7787,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2014,2014,"1000 ha",1239.3059,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2015,2015,"1000 ha",1239.3214,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2016,2016,"1000 ha",1237.7101,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2017,2017,"1000 ha",1236.5251,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2018,2018,"1000 ha",1234.6622,"FC","Calculated data"
"LC","Land Cover",198,"Slovenia",5008,"Area from CCI_LC",6974,"Tree-covered areas",2019,2019,"1000 ha",1232.05,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1992,1992,"1000 ha",218.6901,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1993,1993,"1000 ha",224.4157,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1994,1994,"1000 ha",230.2692,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1995,1995,"1000 ha",237.0703,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1996,1996,"1000 ha",244.6792,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1997,1997,"1000 ha",252.5266,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1998,1998,"1000 ha",261.0947,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",1999,1999,"1000 ha",269.6569,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2000,2000,"1000 ha",278.8935,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2001,2001,"1000 ha",294.1638,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2002,2002,"1000 ha",312.9044,"FC","Calculated data"
"LC","Land Cover",203,"Spain",5008,"Area from CCI_LC",6970,"Artificial surfaces (including urban and associated areas)",2003,2003,"1000 ha",330.1975,"FC","Calculated data"
