DATAFLOW,LAST UPDATE,freq,indic_ag,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2015,37.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2016,36.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2017,36.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2018,37.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SE,2019,34.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2005,40,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2006,38.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2007,37.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2008,36.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2009,35.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2010,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2011,35.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2012,35.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2013,38.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2014,35.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2015,34.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2016,33.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2017,34.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2018,32.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SI,2019,32.4,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2005,34.1,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2006,35.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2007,35,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2008,22.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2009,30,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2010,33.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2011,24.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2012,21.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2013,18.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2014,14.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2015,15.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2016,14.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2017,19.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2018,20.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,SK,2019,20.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2005,26.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2006,26.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2007,26.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2008,35.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2009,32.5,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2010,33.3,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2011,33.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2012,25.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2013,26.9,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2014,24.7,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2015,24.6,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2016,26.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2017,32.8,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2018,34.2,
ESTAT:AEI_PS_INP(1.0),04/10/21 23:00:00,A,MED_INP,PC_AREA,UK,2019,33.1,
